Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
11,0.0999104,-0.107088,1.45771,-0.0881424,-0.269175,1.37921,-0.0621999,0.0807066,0.254142,0.104274,-0.190492,0.989651,0.103738,-0.198147,1.60399,0.00622575,-0.172349,1.09113,0.200757,-0.3175,1.65587,-0.0157643,-0.270947,0.774896,0.206211,-0.177469,0.933035,0.19437,0.130609,0.283522,0.0274475,-0.255758,0.477855,0.158679,-0.0704549,0.993667,-0.0443832,-0.158929,1.44262,0.0968891,-0.240232,0.668497,0.155369,-0.0364817,0.351097,0.138983,-0.000346837,0.0975248,0.0920057,-0.177458,1.27711,0.190743,-0.258452,0.860688,0.149822,-0.20498,0.847069,0.198456,-0.222185,0.094206,-0.150755,-0.24149,0.98752,-0.209105,-0.0762508,1.31981,-0.212125,-0.188472,1.59705,-0.142415,-0.230648,1.0885,-0.335364,-0.305283,1.64061,-0.143913,-0.315507,0.749807,-0.333855,-0.238143,0.999919,-0.341989,-0.147785,0.0600573,-0.0912195,-0.293278,0.493931,-0.179744,-0.0798835,0.991175,-0.107386,-0.212612,1.43277,-0.246858,-0.288403,0.823724,-0.22713,-0.247501,0.368818,-0.203719,-0.385828,0.0609285,-0.0944757,-0.241753,1.1863,-0.320167,-0.296929,0.847813,-0.279417,-0.263713,0.833323,-0.342802,-0.312593,1.22367,-0.0447293,-0.0580245,1.22815,-0.0855684
12,0.109901,-0.106404,1.4587,-0.0906404,-0.268136,1.37989,-0.0628641,0.0725085,0.253736,0.10139,-0.189527,0.991395,0.102078,-0.197038,1.60465,0.00504607,-0.166317,1.09173,0.198729,-0.316841,1.65615,-0.0157344,-0.260961,0.775191,0.206602,-0.169421,0.933593,0.192553,0.122081,0.28055,0.0232921,-0.261357,0.480474,0.158224,-0.0693042,0.99475,-0.04536,-0.156035,1.44319,0.0949719,-0.243112,0.670935,0.15468,-0.043081,0.35206,0.136621,-0.0112508,0.0982914,0.0936031,-0.172696,1.27767,0.189109,-0.250123,0.859997,0.149181,-0.195478,0.847195,0.19686,-0.214239,0.0941927,-0.150945,-0.239164,0.988124,-0.210584,-0.0767251,1.3209,-0.215066,-0.188775,1.59804,-0.143752,-0.236193,1.08972,-0.336705,-0.305714,1.64117,-0.144006,-0.325268,0.752264,-0.333881,-0.244768,1.00119,-0.343248,-0.139841,0.0602174,-0.0909518,-0.287102,0.493646,-0.180651,-0.0783937,0.991922,-0.108442,-0.213635,1.43366,-0.248068,-0.285688,0.823456,-0.228563,-0.240366,0.368925,-0.204326,-0.377813,0.0609109,-0.0945478,-0.245908,1.18751,-0.321052,-0.304101,0.849808,-0.279585,-0.272071,0.834946,-0.343812,-0.310425,1.22417,-0.0447937,-0.05682,1.22915,-0.0894788
13,0.119892,-0.105731,1.45959,-0.0930067,-0.267065,1.38055,-0.0635005,0.0638179,0.252214,0.0987985,-0.188359,0.993097,0.100287,-0.195901,1.60525,0.00384817,-0.160127,1.09235,0.196715,-0.316094,1.65637,-0.0156593,-0.251119,0.775591,0.206958,-0.161252,0.934163,0.190645,0.113468,0.276552,0.019773,-0.266624,0.483,0.157676,-0.0680481,0.995764,-0.0462526,-0.15317,1.44372,0.0930541,-0.245837,0.673337,0.153926,-0.0497353,0.352205,0.134443,-0.0228371,0.098334,0.0947635,-0.167904,1.27826,0.187429,-0.241765,0.859472,0.14837,-0.186148,0.847482,0.195337,-0.206292,0.0942412,-0.151089,-0.237302,0.988299,-0.212311,-0.0770918,1.32197,-0.217828,-0.188921,1.59895,-0.145031,-0.24167,1.09098,-0.337885,-0.306107,1.64167,-0.144079,-0.335057,0.754854,-0.333841,-0.251401,1.00253,-0.344333,-0.131692,0.060349,-0.091041,-0.280934,0.493369,-0.181477,-0.0769279,0.992639,-0.109374,-0.214487,1.43454,-0.249228,-0.282692,0.823105,-0.230071,-0.233445,0.369004,-0.204886,-0.369837,0.0609074,-0.0946043,-0.249899,1.18872,-0.321784,-0.311228,0.851849,-0.279543,-0.280705,0.83669,-0.344498,-0.308045,1.22469,-0.0449377,-0.0555861,1.23011,-0.0932856
14,0.129884,-0.105004,1.46037,-0.0952365,-0.266014,1.38114,-0.0641299,0.0549434,0.249791,0.0966089,-0.18716,0.994703,0.0984912,-0.194703,1.60576,0.00269733,-0.153797,1.09294,0.194725,-0.315228,1.65654,-0.0155344,-0.24109,0.775771,0.207328,-0.153155,0.934791,0.188632,0.104756,0.271593,0.0169145,-0.271615,0.485433,0.156884,-0.0666788,0.996713,-0.0470676,-0.150413,1.44425,0.0911743,-0.248431,0.675487,0.15357,-0.0565455,0.351616,0.13253,-0.0352877,0.0978268,0.0954992,-0.163087,1.27881,0.185776,-0.233415,0.859145,0.147633,-0.177077,0.847845,0.193927,-0.198317,0.0943097,-0.151245,-0.235448,0.988331,-0.21406,-0.0773633,1.32297,-0.220427,-0.188981,1.59979,-0.146304,-0.247062,1.09229,-0.338937,-0.306328,1.64213,-0.144033,-0.344795,0.757558,-0.333739,-0.257972,1.00395,-0.345253,-0.123429,0.0605896,-0.0914118,-0.274621,0.493083,-0.18223,-0.0755255,0.993311,-0.11016,-0.215176,1.43538,-0.250354,-0.279521,0.822677,-0.231585,-0.226551,0.369045,-0.205381,-0.361828,0.0609545,-0.0946893,-0.253726,1.18999,-0.322451,-0.318437,0.853985,-0.279427,-0.289439,0.838514,-0.344956,-0.305535,1.22518,-0.0451401,-0.0542911,1.23102,-0.0968421
15,0.139875,-0.104201,1.46106,-0.0973508,-0.264933,1.38166,-0.0647569,0.0457057,0.246361,0.094767,-0.186394,0.996104,0.0969706,-0.193425,1.60618,0.00166191,-0.14736,1.09351,0.19272,-0.314233,1.65665,-0.015365,-0.230839,0.775644,0.207877,-0.145292,0.935494,0.186495,0.0959,0.265736,0.0147048,-0.276285,0.487727,0.155967,-0.0651783,0.997587,-0.0478285,-0.147803,1.44476,0.089355,-0.251024,0.677615,0.153163,-0.0634603,0.350293,0.130838,-0.0486975,0.0968919,0.0959976,-0.158297,1.27933,0.18418,-0.225454,0.858966,0.147205,-0.16804,0.848247,0.192372,-0.190312,0.0943108,-0.151415,-0.233414,0.988334,-0.215735,-0.0775176,1.32392,-0.222901,-0.189055,1.60054,-0.1474,-0.252357,1.09365,-0.339863,-0.306499,1.64256,-0.143981,-0.354488,0.760399,-0.333523,-0.264426,1.00543,-0.346029,-0.115504,0.0606311,-0.0915001,-0.268217,0.49278,-0.182979,-0.07409,0.993928,-0.110871,-0.215736,1.4362,-0.251395,-0.276269,0.822214,-0.232991,-0.219532,0.369076,-0.205847,-0.35375,0.0610816,-0.0949013,-0.257352,1.19142,-0.32327,-0.325763,0.856234,-0.279295,-0.29813,0.840446,-0.345263,-0.302978,1.22557,-0.0454112,-0.0529449,1.23187,-0.0999722
16,0.149866,-0.103382,1.46166,-0.0993737,-0.263856,1.38207,-0.0653997,0.0360864,0.241942,0.0932941,-0.185514,0.997351,0.0955172,-0.192082,1.60652,0.00065348,-0.140963,1.094,0.190678,-0.31312,1.65672,-0.0151572,-0.220365,0.775288,0.208506,-0.137481,0.9362,0.184577,0.0868216,0.259016,0.0130764,-0.280677,0.489875,0.154968,-0.063515,0.998343,-0.0485361,-0.145284,1.44522,0.0875941,-0.253297,0.679552,0.152499,-0.0704487,0.34832,0.129352,-0.0630476,0.0956613,0.0964008,-0.153541,1.27981,0.182628,-0.218083,0.858875,0.147373,-0.158943,0.848697,0.190527,-0.182336,0.0942662,-0.151539,-0.231243,0.988281,-0.217345,-0.0775587,1.32481,-0.225294,-0.189071,1.60119,-0.148361,-0.257524,1.09501,-0.340628,-0.306647,1.64296,-0.143956,-0.364228,0.763445,-0.333071,-0.270732,1.00693,-0.346679,-0.107654,0.0606532,-0.091302,-0.261689,0.492456,-0.183715,-0.0725471,0.994464,-0.111506,-0.216143,1.43697,-0.252372,-0.272834,0.821726,-0.234356,-0.212313,0.369133,-0.206337,-0.345672,0.061164,-0.0950524,-0.260793,1.19278,-0.323994,-0.333128,0.858565,-0.279067,-0.306716,0.842429,-0.345405,-0.300362,1.22583,-0.0457282,-0.0515702,1.2326,-0.102577
17,0.159857,-0.102605,1.46219,-0.101295,-0.26275,1.38238,-0.0660317,0.0261231,0.236643,0.0921805,-0.184356,0.998439,0.0940566,-0.190706,1.60676,-0.000275248,-0.134537,1.09452,0.188704,-0.311951,1.65676,-0.0149191,-0.209989,0.774917,0.209098,-0.129676,0.936897,0.182812,0.0774664,0.251482,0.0118813,-0.284819,0.491899,0.153916,-0.0617645,0.998972,-0.0491949,-0.142873,1.44561,0.0859099,-0.255263,0.681456,0.151546,-0.0775878,0.345777,0.128089,-0.0778486,0.0938566,0.0964675,-0.148741,1.28025,0.181056,-0.211038,0.858818,0.148072,-0.149895,0.849226,0.188493,-0.174365,0.0942469,-0.151653,-0.229029,0.988137,-0.218878,-0.0775106,1.32562,-0.227596,-0.188899,1.60178,-0.149425,-0.262576,1.09635,-0.341253,-0.306632,1.64329,-0.14386,-0.37384,0.76651,-0.33248,-0.276889,1.00843,-0.347206,-0.0995426,0.0606761,-0.0914989,-0.254986,0.492138,-0.184419,-0.0708478,0.994913,-0.112094,-0.216398,1.43767,-0.2533,-0.268959,0.82117,-0.235949,-0.204909,0.36923,-0.206804,-0.337604,0.0611933,-0.0951476,-0.264009,1.19406,-0.324615,-0.340343,0.860877,-0.278553,-0.315216,0.844474,-0.345361,-0.297669,1.22596,-0.0460875,-0.0502356,1.23321,-0.104713
18,0.169848,-0.101758,1.46267,-0.103073,-0.261647,1.38259,-0.0666478,0.0158156,0.230569,0.0913926,-0.18303,0.999358,0.0926652,-0.189287,1.60691,-0.00117083,-0.127982,1.09504,0.18691,-0.310719,1.65678,-0.0146629,-0.199813,0.774489,0.209343,-0.121929,0.937489,0.180926,0.0677717,0.243163,0.0110143,-0.288675,0.493826,0.15281,-0.0599613,0.999491,-0.0498631,-0.140528,1.44589,0.0843128,-0.257139,0.683232,0.150667,-0.0849075,0.342724,0.127104,-0.0930523,0.0916559,0.0964056,-0.143992,1.28062,0.179527,-0.204012,0.858714,0.148795,-0.141021,0.849682,0.186521,-0.166284,0.0943357,-0.151826,-0.226801,0.987906,-0.220296,-0.0776959,1.32616,-0.229597,-0.188696,1.60228,-0.150365,-0.267288,1.09762,-0.3418,-0.306467,1.64359,-0.143711,-0.383298,0.769577,-0.331732,-0.282896,1.00989,-0.347579,-0.0914459,0.0608472,-0.0916527,-0.248074,0.49181,-0.185089,-0.0690269,0.995256,-0.112689,-0.216538,1.43829,-0.254199,-0.265271,0.820637,-0.237299,-0.197342,0.369366,-0.207189,-0.329543,0.0611974,-0.0952318,-0.266998,1.19528,-0.325174,-0.347618,0.86324,-0.277934,-0.323565,0.846555,-0.345143,-0.294986,1.22597,-0.0465337,-0.0490103,1.23369,-0.106525
19,0.179839,-0.100922,1.4631,-0.104748,-0.260508,1.38273,-0.0672376,0.0050966,0.223853,0.0908794,-0.181597,1.00008,0.0913938,-0.18784,1.60698,-0.00200699,-0.121476,1.09551,0.185216,-0.309424,1.65675,-0.0144204,-0.189647,0.774044,0.209068,-0.114212,0.937941,0.178939,0.0576715,0.234128,0.0105088,-0.292236,0.495686,0.151667,-0.0581342,0.999897,-0.0505546,-0.138175,1.44611,0.0828306,-0.258921,0.684909,0.149796,-0.0924001,0.339209,0.12636,-0.108841,0.089219,0.0964742,-0.139349,1.28091,0.178024,-0.197046,0.858571,0.149245,-0.132404,0.850091,0.18477,-0.158224,0.0944303,-0.151946,-0.224582,0.987636,-0.221584,-0.07776,1.3266,-0.231458,-0.188497,1.60268,-0.151138,-0.271627,1.09879,-0.342312,-0.306204,1.64385,-0.143546,-0.392718,0.77264,-0.330674,-0.288684,1.01131,-0.347837,-0.0833082,0.0612025,-0.0918379,-0.241274,0.491467,-0.185801,-0.0671228,0.995482,-0.113317,-0.216585,1.4388,-0.255043,-0.261799,0.82013,-0.238369,-0.18972,0.369504,-0.207547,-0.321515,0.0612044,-0.0953175,-0.269765,1.19644,-0.325716,-0.354942,0.86566,-0.277226,-0.331754,0.848616,-0.344716,-0.29246,1.22589,-0.0470897,-0.0478887,1.23407,-0.108131
20,0.18983,-0.100065,1.46347,-0.106341,-0.2592,1.38277,-0.0678138,-0.00606059,0.216641,0.0906661,-0.180054,1.00059,0.0902221,-0.186393,1.60696,-0.00279628,-0.115095,1.09591,0.183593,-0.308101,1.65665,-0.014188,-0.179755,0.773478,0.208547,-0.106586,0.938322,0.177021,0.047194,0.224749,0.0104092,-0.295514,0.497456,0.150496,-0.0562812,1.00019,-0.0512805,-0.135781,1.44624,0.0814478,-0.260487,0.686464,0.148995,-0.100116,0.335255,0.125849,-0.125263,0.0867468,0.096499,-0.134807,1.2811,0.176598,-0.189885,0.858411,0.149483,-0.123992,0.850412,0.183188,-0.150172,0.0945384,-0.152004,-0.222394,0.98733,-0.222731,-0.07764,1.32696,-0.233246,-0.188203,1.60297,-0.151854,-0.275709,1.09987,-0.342815,-0.305851,1.64401,-0.143406,-0.402044,0.775733,-0.329306,-0.294247,1.01267,-0.348027,-0.0751385,0.0615414,-0.0921388,-0.234429,0.491179,-0.186451,-0.0651472,0.995645,-0.114029,-0.216547,1.4392,-0.255829,-0.258464,0.819589,-0.239256,-0.182133,0.369666,-0.207863,-0.313532,0.0612221,-0.0954003,-0.272325,1.1975,-0.326262,-0.362039,0.868147,-0.276405,-0.339777,0.850628,-0.344059,-0.290171,1.22572,-0.0477923,-0.04689,1.23438,-0.109603
21,0.199821,-0.0991934,1.46375,-0.107827,-0.25778,1.38269,-0.0683805,-0.0174873,0.209093,0.0908386,-0.178561,1.001,0.0893367,-0.184921,1.60687,-0.00357007,-0.108827,1.09622,0.182025,-0.306787,1.65648,-0.0139493,-0.169779,0.772911,0.207789,-0.0991788,0.93863,0.175207,0.0362831,0.215013,0.010665,-0.298495,0.499096,0.149309,-0.054402,1.00037,-0.0520167,-0.133673,1.44622,0.0801013,-0.261742,0.687935,0.148186,-0.107982,0.330932,0.125532,-0.142221,0.0844334,0.0963718,-0.130401,1.28117,0.175242,-0.182635,0.858205,0.14961,-0.115723,0.850635,0.181607,-0.142264,0.0945794,-0.152064,-0.220312,0.987016,-0.223765,-0.0774371,1.32722,-0.234893,-0.187763,1.60316,-0.152621,-0.279616,1.10086,-0.343274,-0.305446,1.6441,-0.143268,-0.410992,0.778936,-0.328033,-0.299596,1.01399,-0.348124,-0.0670406,0.0617129,-0.0922626,-0.227598,0.490906,-0.187031,-0.0631303,0.995761,-0.114777,-0.216486,1.43953,-0.256616,-0.255165,0.819025,-0.240027,-0.174658,0.369846,-0.208157,-0.30555,0.0612132,-0.0954921,-0.274717,1.19846,-0.326763,-0.368951,0.870651,-0.275456,-0.347582,0.852568,-0.343214,-0.28821,1.2255,-0.0486337,-0.0459738,1.23463,-0.110974
22,0.209812,-0.0982221,1.46398,-0.109223,-0.25655,1.38258,-0.0689485,-0.0294676,0.201207,0.0912516,-0.176795,1.00131,0.0885094,-0.183456,1.60673,-0.00425421,-0.102678,1.09643,0.180532,-0.30546,1.6562,-0.0137544,-0.159953,0.772245,0.206632,-0.0919883,0.938887,0.173481,0.0249472,0.204915,0.0112255,-0.301138,0.500624,0.14811,-0.0525328,1.00043,-0.0527429,-0.131679,1.44603,0.0788241,-0.262837,0.689282,0.147587,-0.115877,0.32635,0.125386,-0.159402,0.0821046,0.096213,-0.126139,1.28111,0.17392,-0.175366,0.857877,0.149591,-0.107558,0.850774,0.180027,-0.134396,0.0946317,-0.152036,-0.2184,0.986638,-0.224638,-0.0771735,1.32743,-0.23644,-0.18726,1.60327,-0.153284,-0.283347,1.1018,-0.343682,-0.304964,1.64408,-0.143111,-0.419706,0.782162,-0.326637,-0.304717,1.01522,-0.348097,-0.0591745,0.0616888,-0.0916691,-0.22096,0.490621,-0.187574,-0.0613538,0.995716,-0.115371,-0.216331,1.43975,-0.257348,-0.251881,0.818436,-0.240693,-0.167366,0.370004,-0.20842,-0.297588,0.0612021,-0.095554,-0.276912,1.19933,-0.327224,-0.375713,0.873156,-0.274355,-0.355174,0.85461,-0.342313,-0.286589,1.22525,-0.0495644,-0.0450686,1.23484,-0.112337
23,0.219803,-0.0971568,1.46412,-0.110492,-0.255174,1.38236,-0.0694877,-0.041974,0.193304,0.0917275,-0.174844,1.00154,0.0877113,-0.182015,1.60654,-0.00484722,-0.0967058,1.09655,0.179089,-0.304104,1.65585,-0.0135707,-0.150646,0.771445,0.205344,-0.0848538,0.93912,0.171948,0.0131339,0.194381,0.0120188,-0.303451,0.50203,0.146853,-0.0506543,1.0004,-0.0534695,-0.129487,1.44577,0.0776947,-0.263542,0.690507,0.146801,-0.123856,0.32163,0.125285,-0.176722,0.079923,0.0962477,-0.122045,1.28097,0.172702,-0.167889,0.857306,0.149212,-0.0995243,0.850814,0.178571,-0.126489,0.0947022,-0.152019,-0.217033,0.986072,-0.225133,-0.0768731,1.32755,-0.237902,-0.186715,1.60333,-0.153826,-0.286766,1.10259,-0.343919,-0.304334,1.64397,-0.142859,-0.428237,0.785403,-0.324962,-0.309594,1.01637,-0.347971,-0.0514818,0.0616133,-0.0904706,-0.214577,0.490313,-0.188077,-0.0595742,0.995662,-0.116019,-0.216081,1.43987,-0.257984,-0.248676,0.817823,-0.241248,-0.160321,0.370138,-0.208685,-0.289663,0.0611879,-0.0955467,-0.278933,1.20013,-0.327632,-0.382364,0.875687,-0.272978,-0.362592,0.856715,-0.341169,-0.285178,1.22497,-0.0505347,-0.0440792,1.23501,-0.113658
24,0.229794,-0.0960736,1.46413,-0.111657,-0.253532,1.38205,-0.0699516,-0.0547126,0.185276,0.0923991,-0.172921,1.00172,0.0871481,-0.180572,1.60627,-0.00540299,-0.0909863,1.09656,0.17766,-0.302751,1.65546,-0.0133705,-0.141818,0.770619,0.204031,-0.0778972,0.939282,0.170442,0.000702648,0.183558,0.013042,-0.305446,0.503316,0.145554,-0.0487388,1.0003,-0.0541778,-0.127373,1.44546,0.0766727,-0.263986,0.691584,0.145979,-0.131911,0.316961,0.125155,-0.194262,0.0782049,0.0967088,-0.118116,1.28079,0.171664,-0.1604,0.856633,0.148538,-0.0916154,0.850751,0.177324,-0.118534,0.0947907,-0.15207,-0.216737,0.985112,-0.224972,-0.0765254,1.32759,-0.239269,-0.186035,1.60331,-0.154405,-0.289978,1.10333,-0.34406,-0.303587,1.64376,-0.142502,-0.436511,0.788676,-0.323025,-0.314237,1.01747,-0.347741,-0.0435695,0.0618207,-0.0906685,-0.208419,0.489995,-0.188497,-0.0577525,0.995606,-0.116697,-0.215738,1.43991,-0.258543,-0.245575,0.817223,-0.241699,-0.153498,0.370272,-0.208939,-0.281693,0.0611336,-0.0956273,-0.280798,1.20085,-0.327955,-0.388796,0.878281,-0.271557,-0.369821,0.858978,-0.339707,-0.283855,1.22466,-0.0515121,-0.0429019,1.23514,-0.114915
25,0.239785,-0.0949641,1.46408,-0.112739,-0.251962,1.38171,-0.070348,-0.0677206,0.177431,0.0932167,-0.170973,1.00181,0.0866721,-0.179127,1.60598,-0.00590493,-0.0856005,1.09648,0.176206,-0.301429,1.65503,-0.0131729,-0.133272,0.769813,0.202646,-0.0711763,0.939352,0.168926,-0.0123093,0.172726,0.014048,-0.307169,0.504467,0.144226,-0.0467973,1.00017,-0.0548347,-0.125376,1.44509,0.0757759,-0.264254,0.692483,0.145225,-0.139953,0.312338,0.125104,-0.211771,0.0767134,0.0973338,-0.114374,1.28055,0.170686,-0.152834,0.855881,0.147526,-0.0839956,0.85073,0.176045,-0.110574,0.0948873,-0.15215,-0.216874,0.983967,-0.224499,-0.0760804,1.32759,-0.240538,-0.185247,1.60326,-0.154918,-0.293016,1.10402,-0.344118,-0.302901,1.64351,-0.14231,-0.444506,0.791975,-0.32091,-0.318624,1.01854,-0.347419,-0.0353282,0.0620682,-0.091386,-0.202467,0.489681,-0.188834,-0.0559151,0.99553,-0.117356,-0.215322,1.43986,-0.259036,-0.24251,0.816596,-0.242114,-0.146774,0.370395,-0.209079,-0.273601,0.0610043,-0.0959483,-0.282515,1.20147,-0.328169,-0.395031,0.880963,-0.270109,-0.376653,0.861066,-0.338139,-0.282569,1.22431,-0.0523986,-0.0414747,1.23526,-0.116094
26,0.249776,-0.0938474,1.464,-0.113713,-0.250488,1.38135,-0.0706879,-0.0809859,0.169634,0.0939452,-0.16902,1.00184,0.0862174,-0.177715,1.60568,-0.00633069,-0.0805457,1.09637,0.174757,-0.300114,1.65454,-0.0129772,-0.124954,0.769028,0.201134,-0.0646822,0.939396,0.167451,-0.0255206,0.162372,0.0150322,-0.3087,0.505471,0.142855,-0.0448581,1.00006,-0.0554353,-0.12335,1.44466,0.0749679,-0.264324,0.693193,0.144479,-0.148077,0.3078,0.125146,-0.229166,0.07538,0.0981234,-0.110826,1.28021,0.16956,-0.145458,0.855153,0.146471,-0.0766747,0.850677,0.174643,-0.102632,0.0949772,-0.152222,-0.217419,0.982634,-0.223726,-0.0755511,1.32755,-0.241686,-0.184531,1.60314,-0.155199,-0.295881,1.10469,-0.344137,-0.302203,1.64322,-0.142255,-0.452184,0.795252,-0.318709,-0.322743,1.01953,-0.346999,-0.0271241,0.0620519,-0.0910786,-0.196692,0.48939,-0.189074,-0.0540972,0.995498,-0.117951,-0.214824,1.43977,-0.259467,-0.239531,0.815911,-0.242469,-0.140176,0.370507,-0.209246,-0.265541,0.0609498,-0.0961456,-0.284103,1.20204,-0.328309,-0.401083,0.883708,-0.268579,-0.383108,0.863002,-0.336454,-0.281286,1.22392,-0.0531628,-0.039841,1.23533,-0.11723
27,0.259767,-0.0926784,1.46388,-0.114547,-0.249022,1.38094,-0.0709681,-0.0945941,0.162021,0.09473,-0.167065,1.00184,0.0857841,-0.176283,1.60535,-0.00667581,-0.0756693,1.09621,0.173575,-0.298801,1.65401,-0.0127809,-0.116903,0.768226,0.199577,-0.0582106,0.93948,0.166187,-0.0389975,0.152381,0.0160059,-0.309985,0.506356,0.141432,-0.0429573,0.999962,-0.0559361,-0.121256,1.44414,0.0742202,-0.264151,0.693715,0.143705,-0.15623,0.303323,0.125221,-0.246465,0.0744429,0.0991442,-0.107436,1.27982,0.168539,-0.138266,0.854392,0.145338,-0.0694935,0.850587,0.173364,-0.0946891,0.0950137,-0.152278,-0.218308,0.981124,-0.222687,-0.0749415,1.32747,-0.242718,-0.18371,1.60295,-0.155504,-0.298496,1.10528,-0.344054,-0.301398,1.64285,-0.142131,-0.45953,0.798533,-0.316375,-0.326591,1.02045,-0.346424,-0.0191651,0.0621798,-0.0909306,-0.19103,0.489125,-0.189218,-0.0523052,0.995475,-0.11843,-0.214229,1.43962,-0.259822,-0.236859,0.81528,-0.24249,-0.13363,0.370652,-0.209264,-0.257565,0.0609239,-0.0962202,-0.285532,1.20253,-0.328353,-0.406792,0.886414,-0.266862,-0.389254,0.864876,-0.334618,-0.279986,1.22354,-0.0537461,-0.0381663,1.23528,-0.118344
28,0.269758,-0.0914862,1.4637,-0.115255,-0.247497,1.38051,-0.071179,-0.108284,0.154884,0.0956612,-0.165175,1.00178,0.0854092,-0.17486,1.60497,-0.00696378,-0.071102,1.09605,0.172445,-0.297492,1.65345,-0.0125651,-0.109054,0.767444,0.197984,-0.0519438,0.939556,0.165079,-0.0530582,0.142555,0.0171202,-0.311016,0.507128,0.139964,-0.0410822,0.99991,-0.0563196,-0.119223,1.44363,0.0735851,-0.263728,0.694046,0.142949,-0.164342,0.29896,0.125239,-0.263625,0.073897,0.100278,-0.104228,1.27943,0.167761,-0.131244,0.853618,0.144061,-0.0624491,0.850461,0.172223,-0.086769,0.0950868,-0.152307,-0.219401,0.979477,-0.221459,-0.0742614,1.32735,-0.243635,-0.182789,1.60269,-0.155863,-0.300829,1.10579,-0.343858,-0.300549,1.64242,-0.141955,-0.466513,0.801818,-0.313851,-0.330192,1.02131,-0.345655,-0.0113488,0.0624291,-0.0907366,-0.185433,0.488851,-0.189302,-0.0505385,0.995484,-0.118787,-0.213557,1.43944,-0.260095,-0.234232,0.814651,-0.24246,-0.127139,0.37082,-0.209275,-0.249595,0.0609208,-0.0962507,-0.286793,1.20294,-0.328305,-0.41214,0.889073,-0.264985,-0.3951,0.866731,-0.33265,-0.278639,1.22315,-0.0541499,-0.0365338,1.23512,-0.119524
29,0.279749,-0.0902604,1.46348,-0.115855,-0.245955,1.38003,-0.0713098,-0.122097,0.148237,0.0966517,-0.163309,1.00169,0.0851014,-0.173471,1.60455,-0.00714293,-0.0668615,1.09584,0.171331,-0.296195,1.65286,-0.0123299,-0.101399,0.766694,0.19631,-0.0460824,0.939611,0.163882,-0.0675079,0.133131,0.0182706,-0.311757,0.50775,0.138473,-0.0391914,0.999884,-0.0565673,-0.117282,1.44314,0.0730877,-0.263091,0.694206,0.142222,-0.172489,0.294671,0.125228,-0.280587,0.0736758,0.101502,-0.101169,1.27901,0.167041,-0.124419,0.852811,0.142646,-0.0555323,0.85032,0.171181,-0.0788828,0.0952058,-0.152361,-0.220562,0.977734,-0.220116,-0.0734681,1.32717,-0.244411,-0.181929,1.60235,-0.15602,-0.30292,1.10623,-0.343615,-0.299644,1.64193,-0.141718,-0.473138,0.805083,-0.311158,-0.333557,1.02212,-0.344679,-0.00334861,0.0626964,-0.0906769,-0.179859,0.48856,-0.189327,-0.0488018,0.995507,-0.119034,-0.212818,1.43921,-0.260262,-0.231633,0.813984,-0.242451,-0.120707,0.370977,-0.209273,-0.241579,0.0609349,-0.096292,-0.287874,1.20327,-0.328189,-0.417149,0.891683,-0.262969,-0.400619,0.868563,-0.330552,-0.277226,1.22273,-0.0543562,-0.0349783,1.23488,-0.120761
